segment_id,betweenness,closeness,match_dist
23892643_4177870082_4708547143_0,0.06948575936883629,8.744939691472524e-05,0.00011157764868386803
23892680_258974178_258974199_0,0.0,8.72403521581221e-05,0.0
23892782_257554829_257675864_0,4.203550295857988e-05,8.261021657102137e-05,0.0
23908709_259147026_7283969649_0,8.962524654832347e-06,8.377193994544451e-05,0.0
23908999_259150331_259150370_0,0.0010864852071005918,8.601977134244053e-05,0.0
23924995_259403572_7654713395_0,0.008435187376725838,9.091493153612336e-05,3.784844723757565e-06
23925111_259404737_259404885_0,0.0018565364891518737,7.866767322345443e-05,2.842170943040401e-14
23953706_79426033_7287584992_0,0.00017517948717948718,8.379376611425518e-05,0.0
23953923_257094447_259668206_0,0.04160059960552268,9.266004532808571e-05,0.0
23953945_1930113755_259668206_0,0.017407589743589743,9.278755787659867e-05,0.0
23953945_1930113755_3492762025_0,0.017440410256410258,9.284971742088146e-05,0.0
23953945_7119000261_3492762025_0,0.017464899408284024,9.308770031896647e-05,0.0
23953992_1280100124_1280109829_0,0.05361568441814596,9.182179970523479e-05,0.0
23954078_257680631_8522962206_0,0.023667660749506905,9.394457654088489e-05,0.0
23954078_8522962206_257680631_0,0.03475484023668639,9.394457654088489e-05,0.0
23954288_1926779459_257678377_0,0.00887359368836292,9.06719932474914e-05,0.0
23954288_4978871258_1926779459_0,0.008899250493096648,9.009219963402753e-05,0.0
23954588_7290724330_259677624_0,0.009898351084812624,8.8586538835859e-05,0.0
23954646_259679489_259675101_0,1.4074950690335306e-05,9.296616066492737e-05,0.0
23954661_1929295348_259680456_0,0.001823337278106509,9.09297945667867e-05,0.0
23954661_1929295505_1929295476_0,0.0015777199211045364,9.11546186522966e-05,0.0
23960052_260685541_259752079_0,0.003970619329388561,9.240244289614345e-05,0.0
23960052_260685541_79433142_0,0.003971881656804734,9.276451629352725e-05,0.0
23960094_13136103007_259752479_0,0.00012257199211045366,8.837806416120106e-05,0.0
23960094_5423993261_1930106432_0,0.00020130966469428008,8.815720858179293e-05,0.0
23960139_3522046969_257679085_0,0.0031576489151873767,8.690625138728115e-05,0.0
23960148_1905192444_259752954_0,3.660749506903353e-06,7.905177080425412e-05,0.0
240239924_2479836917_5481762726_0,0.018429854043392504,6.074796882285642e-05,0.0
240243132_9119881632_3439521719_0,0.0001027534516765286,8.765949496575317e-05,0.0
24036380_260681128_260681036_0,0.008173759368836292,9.273312593912996e-05,0.0
24040534_7051157589_1281134765_0,0.0199723550295858,8.560696333077987e-05,0.0
24040552_5466218159_260718587_0,0.00523294674556213,8.257227017897893e-05,0.0
24040645_257677473_7051028258_0,0.02583977909270217,8.994919897366318e-05,1.2386521345802581e-05
24263531_262694471_5356023946_0,0.005992646942800789,7.957662192041706e-05,0.0
24263531_5540141410_3417610735_0,0.005854138067061144,8.062384875626487e-05,0.0
24263802_262696982_3632371699_0,0.00021570019723865877,7.13210662164221e-05,0.0
24400255_7675719463_7676236113_0,0.04908844181459566,7.970352746097863e-05,0.0
24400259_6224103287_4405679978_0,0.0020414990138067062,6.305075397620974e-05,0.0
24508107_259670198_678338814_0,4.875739644970414e-05,9.232654396938792e-05,0.0
24508112_1930149602_8499736255_0,2.941222879684418e-05,9.231437982812006e-05,0.0
24508129_259752001_79430231_0,0.00048142011834319525,8.781450699544641e-05,0.0
24549254_257094407_1930120526_0,0.0,9.08751537095622e-05,0.0
24884622_1930142785_270390883_0,0.006577293885601578,9.258907739536357e-05,0.0
24884622_259670196_1930142785_0,2.3668639053254436e-06,9.258887583773559e-05,0.0
24884624_1930142720_270390850_0,1.26232741617357e-07,9.194120237645924e-05,0.0
24884648_258973405_262695608_0,3.708086785009862e-05,9.222128476949847e-05,0.0
24884648_262695608_258973405_0,3.708086785009862e-05,9.222128476949847e-05,0.0
24884648_270390850_270390848_0,0.00763701775147929,9.224504360748242e-05,0.0
25006165_3446957854_3498453677_0,0.0018529704142011833,7.650404685157721e-05,0.0
25006167_257677223_5466104935_0,3.149506903353057e-05,8.930641039011505e-05,0.0
298470044_3023843201_3023843376_0,2.2406311637080868e-06,4.0937701981610445e-05,0.0
298470046_6805053880_3023843220_0,3.124260355029586e-05,4.115819585513555e-05,0.0
298470051_3410928233_3428855388_0,0.09666054437869823,8.336508956577358e-05,0.0
